iteration;COP;CWP;NPV;nWWcat;nWPr05;nWPr11;nWPr12;nWPr13;nWPr18;nWPr19;nWPr20;nWPr24;nWPr25;nWPr26;nWPr27;nWPr29;nWPr30;nWPr31;nWPr32;nWPr33;nWPr34;nWPr35;nWPr36;nWPr37;nWPr38;nWPr39;nWPr40;nWPr41;nWPr42;nWPr43;nWPr44;nWPr45;nWPr46;nWPr47;nWPr48;nWPr49;nWPr50;nWPr51;nWPr52;nWPr53;nWPr54;nWPr55;nWPr56;nWPr57;nWPr58;nWPr59;nWPr60;nWPr61;nWPr62;nWPr63;nWPr64;nWPr65;nWPr66;nWPr67;nWPr68;nWPr69;nWPr70;nWPr72;nWPr73;nWPr74;nWPr75;nWPr76;nWPr79;nWPr80;nWPr81;nWPr82;nWPr83;nWPr84;nWIn04;nWIn05;nWIn10;nWIn11;nWIn12;nWIn13;nWIn17;nWIn18;nWIn19;nWIn20;nWIn24;nWIn25;nWIn26;nWIn27;nWIn29;nWIn30;nWIn31;nWIn32;nWIn33;nWIn34;nWIn35;nWIn36;nWIn38;nWIn39;nWIn40;nWIn41;nWIn43;nWIn44;nWIn45;nWIn46;nWIn47;nWIn48;nWIn49;nWIn50;nWIn51;nWIn52;nWIn53;nWIn54;nWIn55;nWIn56;nWIn57;nWIn58;nWIn59;nWIn60;nWIn61;nWIn62;nWIn63;nWIn64;nWIn65;nWIn66;nWIn67;nWIn68;nWIn69;nWIn71;nWIn72;nWIn73;nWIn80;nWIn81;nWIn82;nWIn83;nWIn84;nWIn85
4;95602300.0;129665000.0;373169784.81;0;0;1;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;1;0;0;1;1;1;1;0;0;0;1;1;0;1;0;1;1;1;1;1;0;1;0;0;1;1;0;0;0;1;0;1;1;1;0;1;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;1;0;0;0;1;1;1;0;0;0;0;0;1;0;1;1;0;1;1;0;1;0;0;0;1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;1;1
4;93950000.0;130289000.0;440029852.91;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;1;1;0;0;1;0;1;1;0;0;1;1;0;0;1;1;0;0;0;0;0;1;1;1;0;0;1;0;1;1;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;1;1;1;1;0;0;1;1;0;0;1;1;0;1;1;0;1;0;1;0;0;1;1;0
4;92479400.0;130848000.0;200590122.58;0;0;0;1;0;0;1;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;1;1;0;1;1;0;1;0;1;0;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;1;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;1;1;0;1;0;1
4;96525200.0;129951000.0;243828554.26;1;0;1;0;1;0;0;0;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1;0;1;0;0;1;1;1;1;1;1;0;0;1;1;0;0;1;0;1;1;1;0;0;1;1;0;0;1;1;1;1;0;0;1;0;0;0;1;0;1;0;1;1;0;1;0;1;1;1;1;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;1;1;0;1;0;1
4;94066500.0;129567000.0;129468047.27;1;0;0;0;1;0;0;1;0;1;1;0;0;1;1;1;0;1;1;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;1;1;0;0;1;0;1;1;0;0;1;1;0;0;1;1;0;0;0;0;0;1;1;1;0;0;1;1;0;1;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;1;1;1;1;0;0;1;0;0;0;1;1;0;1;1;0;1;0;1;0;0;1;1;0
4;90780000.0;133217000.0;385472666.75;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;1;1;0;1;1;0;0;1;0;1;1;1;0;1;0;1;0;1;1;1;1;1;0;1;0;1;0;0;0;1;1;0;0;0;0;1;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;0;1;1;1;1;1;0;1;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0
4;96910000.0;128609000.0;678219125.24;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;1;1;0;1;1;0;0;1;0;1;1;1;0;1;0;1;1;1;1;0;1;0;0;1;1;0;0;0;1;0;1;1;1;0;1;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;1;1;0;1;1;0;1;0;0;0;1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0
5;95004200.0;132599000.0;319408852.17;0;0;1;0;1;1;1;0;1;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;1;1;1;1;0;1;0;0;1;1;0;0;0;1;0;1;1;1;0;1;0;0;1;0;0;0;1;0;1;0;1;1;0;1;0;1;1;1;1;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;1;0;0;1;1;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1
5;88372400.0;137510000.0;267775925.3;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;1;1;1;0;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;1;0;0;0;0;0;1;1;0;0;1;0;1;0;1;1;0;0;1;1;1;0;1;0;0;0;1;1;0;0;1;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;1;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0
5;99067600.0;126159000.0;773526788.14;1;0;1;0;1;1;1;0;1;1;0;0;1;0;0;0;1;0;1;1;1;0;0;0;0;0;1;0;1;0;0;1;0;0;1;1;1;1;0;1;0;0;1;1;0;0;0;1;0;1;1;1;0;1;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0;1;1;1;1;0;1;0;0;1;1;0
5;92369700.0;131999000.0;529718168.48;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;1;1;1;0;1;0;0;0;1;1;1;0;0;0;0;1;1;0;1;0;1;0;0;1;0;0;1;0;1;0;1;1;1;0;1;1;1;0;1;0;0;0;1;1;0;0;1;0;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0;1;1;1;1;0;1;0;0;1;1;0
5;88863900.0;133595000.0;593698267.54;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;1;0;0;0;1;0;1;1;0;1;0;0;0;0;0;1;1;0;1;0;0;0;1;1;0;0;1;1;1;1;1;0;0;1;1;0;0;1;1;0;1;1;0;1;0;1;0;0;1;1;0
5;94621000.0;129338000.0;345961157.3;1;1;0;1;1;1;0;0;0;0;0;0;1;0;1;1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;1;0;1;0;1;1;0;0;0;1;0;1;0;1;1;0;1;0;1;1;1;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;1;0;1;1;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;1;0;0;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
5;96277200.0;128611000.0;728567609.67;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;1;1;0;1;1;0;0;1;0;1;1;1;0;1;0;1;1;1;1;0;1;0;0;1;1;0;0;0;0;0;1;1;1;0;1;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;1;1;0;1;1;0;1;0;0;0;1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0
5;89337000.0;133524000.0;594428672.67;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;1;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;1;1;1;1;0;0;1;1;0;0;1;1;0;1;1;0;1;0;1;0;0;1;1;0
5;94268600.0;132670000.0;531124533.78;0;0;1;0;1;0;0;0;0;1;0;1;0;0;1;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;1;1;0;1;1;0;1;0;0;0;1;0;1;0;1;1;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;1;1;0;1;1;0;1;0;0;0;1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;1;1
5;93355200.0;132453000.0;360079227.93;0;1;0;1;1;1;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;1;1;0;1;0;0;0;1;0;1;0;1;0;1;0;0;0;1;1;0;0;1;1;0;0;1;1;0;0;0;0;0;1;1;1;0;0;1;0;1;1;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;1;0;1;1;1;1;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1
5;93477600.0;131589000.0;353823214.31;1;1;0;1;1;1;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;1;1;0;1;0;0;0;1;0;1;0;1;1;0;0;0;1;0;1;0;1;1;0;1;0;1;1;1;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;1;0;1;1;1;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;1;1;1;0;1;0;0;1;0;0;0
5;92324500.0;132219000.0;265352646.82;0;1;0;1;0;0;0;0;1;0;0;0;1;0;1;1;1;1;1;1;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;1;1;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;1;0;1;1;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1
5;88872600.0;134175000.0;689938960.5;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;1;1;1;1;0;0;1;1;0;0;1;1;0;1;1;0;1;0;1;0;0;1;1;0
5;91523400.0;134173000.0;117350326.7;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;1;1;0;0;0;1;0;1;0;1;1;0;1;0;1;1;1;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;1;0;1;1;0;1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1
5;95532600.0;129442000.0;560143911.05;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;1;1;0;1;1;0;0;1;0;1;1;1;0;1;0;1;1;1;1;0;1;0;0;1;1;0;0;0;1;0;1;1;1;0;1;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;1;0;1;1;0;1;1;0;1;0;0;0;1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0
5;94880400.0;129413000.0;591808169.51;0;1;0;1;0;0;1;0;0;0;0;0;1;0;1;1;1;1;1;1;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;1;0;0;0;0;0;1;1;1;0;0;1;0;1;1;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1
5;92076300.0;132810000.0;359044823.1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;1;0;1;1;0;0;1;0;1;1;1;0;1;0;1;0;1;1;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;1;0;0;1;0;0;0;0;0;1;0;1;1;0;1;0;1;1;1;1;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;1;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;1;1;0;1;0;1
5;93903100.0;132187000.0;527548245.16;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;1;0;1;1;0;0;1;0;1;1;1;0;1;0;1;0;1;1;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;1;1;0;1;1;0;1;0;0;0;1;0;1;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;1;0;1;0;1
5;93382700.0;131143000.0;452176529.37;0;0;1;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;1;0;0;1;1;1;1;0;0;0;1;1;0;1;0;0;1;0;1;1;0;1;0;0;1;1;0;0;0;1;0;1;1;1;0;1;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;1;1;0;1;1;0;1;1;0;0;1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0
5;92732700.0;132303000.0;505253691.21;1;0;0;0;1;0;0;0;0;1;0;1;0;0;1;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;1;1;0;1;1;0;1;0;0;0;1;0;1;0;1;1;0;1;0;1;1;1;1;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;1;1;0;1;0;1
5;95488800.0;130713000.0;557964736.79;0;0;1;0;0;1;1;0;1;1;1;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;1;1;1;1;0;1;0;0;1;1;0;0;0;1;0;1;1;1;0;1;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;1;1;0;1;1;0;1;0;0;0;1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0
5;96909600.0;128611000.0;740039718.96;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;1;1;0;1;1;0;0;1;0;1;1;1;0;1;0;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;1;1;1;0;1;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;1;1;0;1;1;0;1;0;0;0;1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0
5;94477600.0;131458000.0;630712082.34;1;0;1;0;1;0;0;0;0;1;0;1;0;0;1;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;1;1;0;1;0;0;1;0;0;0;1;0;1;0;1;1;0;1;0;1;1;1;1;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;1;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;1;1;0;1;0;0
5;87191600.0;135301000.0;-158590927.68;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;1;1;0;1;1;0;0;1;0;1;1;1;0;1;0;1;0;1;1;1;1;1;0;1;0;1;0;0;0;1;1;0;0;0;0;1;1;1;1;0;0;1;0;1;0;1;1;0;0;1;1;1;0;1;0;0;0;1;1;0;0;1;0;1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1
5;95407000.0;130604000.0;324436044.09;1;1;1;0;1;0;0;0;0;1;0;1;0;0;1;1;0;0;0;1;1;0;1;0;0;0;0;1;1;1;1;1;1;0;0;1;1;1;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;1;0;0;1;0;0;0;1;0;1;0;1;1;0;1;0;1;1;1;1;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;1;1;0;1;0;1
